FEN: rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR, Games: 176, Wins: 83, Losses: 82, Draws: 11
FEN: Q7/p2knp1P/1p2p3/3pP3/2qn1P2/P1p5/2P1r3/R1BK3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/pQ1knp1P/1p2p3/3pP3/2qn1P2/P1p5/2P1r3/R1BK3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1kbnr/pp1npppp/2p5/8/4P3/5N2/PPP2PPP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1kbnr/pp1npppp/2p5/8/4P3/8/PPPN1PPP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1kbnr/pp1n1ppp/2p5/4p3/4P3/8/PPPN1PPP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1kbnr/pp1n1ppp/2p5/4p3/4P3/5P2/PPPN2PP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp1n1ppp/2p5/2b1p3/4P3/5P2/PPPN2PP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp1n1ppp/2p5/2b1p3/4P3/1N3P2/PPP3PP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp1n1ppp/1bp5/4p3/4P3/1N3P2/PPP3PP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp1n1ppp/1bp5/4p3/P3P3/1N3P2/1PP3PP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p1n1ppp/1bp5/p3p3/P3P3/1N3P2/1PP3PP/RNBK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p1n1ppp/1bp5/p3p3/P3P3/NN3P2/1PP3PP/R1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p3ppp/1bp5/p1n1p3/P3P3/NN3P2/1PP3PP/R1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p3ppp/1bp5/p1n1p3/P1N1P3/1N3P2/1PP3PP/R1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p3ppp/1bp5/p3p3/P1N1P3/1n3P2/1PP3PP/R1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p3ppp/1Np5/p3p3/P3P3/1n3P2/1PP3PP/R1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/1p3ppp/1Np5/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: N1b1k1nr/1p3ppp/2p5/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: N3k1nr/1p3ppp/2p1b3/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4k1nr/1pN2ppp/2p1b3/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/1pNk1ppp/2p1b3/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/1p1k1ppp/2p1N3/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/1p1k2pp/2p1p3/p3p3/P3P3/5P2/1PP3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/1p1k2pp/2p1p3/p3p3/P3P3/1P3P2/2P3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/3k2pp/2p1p3/pp2p3/P3P3/1P3P2/2P3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/3k2pp/2p1p3/pP2p3/4P3/1P3P2/2P3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/3k2pp/4p3/pp2p3/4P3/1P3P2/2P3PP/n1BK1B1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/3k2pp/4p3/pB2p3/4P3/1P3P2/2P3PP/n1BK3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/6pp/3kp3/pB2p3/4P3/1P3P2/2P3PP/n1BK3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/6pp/3kp3/pB2p3/4P3/BP3P2/2P3PP/n2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/2k3pp/4p3/pB2p3/4P3/BP3P2/2P3PP/n2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/2k3pp/4p3/pB2p3/4P3/1P3P2/1BP3PP/n2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/6pp/1k2p3/pB2p3/4P3/1P3P2/1BP3PP/n2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6nr/6pp/1k2p3/p3p3/B3P3/1P3P2/1BP3PP/n2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/6pp/1k2pn2/p3p3/B3P3/1P3P2/1BP3PP/n2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/6pp/1k2pn2/p3p3/B3P3/1P3P2/2P3PP/B2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r4/6pp/1k2pn2/p3p3/B3P3/1P3P2/2P3PP/B2K3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r4/6pp/1k2pn2/p3p3/B3P3/1P3P2/2P3PP/B1K4R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/1k2pn2/p3p3/B3P3/1P3P2/2P3PP/B1K4R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/1k2pn2/p3B3/B3P3/1P3P2/2P3PP/2K4R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/3n2pp/1k2p3/p3B3/B3P3/1P3P2/2P3PP/2K4R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/3n2pp/1k2p3/p7/B2BP3/1P3P2/2P3PP/2K4R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/2kn2pp/4p3/p7/B2BP3/1P3P2/2P3PP/2K4R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/2kn2pp/4p3/p7/B2BP3/1P3P2/1KP3PP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 1nr5/2k3pp/4p3/p7/B2BP3/1P3P2/1KP3PP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 1nr5/2k3pp/4p3/p3B3/B3P3/1P3P2/1KP3PP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 1nrk4/6pp/4p3/p3B3/B3P3/1P3P2/1KP3PP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 1nrk4/6pp/4p3/p3B3/B3P3/1P3P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 1nr5/4k1pp/4p3/p3B3/B3P3/1P3P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 1nr5/4k1pp/4p3/p7/B3P3/1PB2P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/4k1pp/n3p3/p7/B3P3/1PB2P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/4k1pp/n3p3/B7/B3P3/1P3P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/n3pk2/B7/B3P3/1P3P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/n3pk2/8/B3P3/1PB2P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/n3p1k1/8/B3P3/1PB2P2/1KP3PP/3R4, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/n2Rp1k1/8/B3P3/1PB2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/3Rp1k1/2n5/B3P3/1PB2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/6pp/2BRp1k1/2n5/4P3/1PB2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/5kpp/2BRp3/2n5/4P3/1PB2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/5kpp/2BRp3/2n5/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/5kpp/n1BRp3/8/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/1B3kpp/n2Rp3/8/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r5/1B2k1pp/n2Rp3/8/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2B5/4k1pp/n2Rp3/8/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2B5/2n1k1pp/3Rp3/8/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2B5/2nRk1pp/4p3/8/1P2P3/2B2P2/1KP3PP/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1bqk2r/pp3ppp/2nb1n2/1Bpp4/3P4/2P2N2/PP3PPP/RNBQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/pp3ppp/2nb1n2/1Bpp4/3P4/2P2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qk2r/pp3ppp/2nbbn2/1Bpp4/3P4/2P2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qk2r/pp3ppp/2Bbbn2/2pp4/3P4/2P2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qk2r/p4ppp/2pbbn2/2pp4/3P4/2P2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qk2r/p4ppp/2pbbn2/2Pp4/8/2P2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qk2r/p4ppp/2p1bn2/2bp4/8/2P2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qk2r/p4ppp/2p1bn2/2bp4/3N4/2P5/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p4ppp/2p1bn2/2bp4/3N4/2P5/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p4ppp/2p1bn2/2bp2B1/3N4/2P5/PP3PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p4pp1/2p1bn1p/2bp2B1/3N4/2P5/PP3PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p4pp1/2p1bn1p/2bp4/3N3B/2P5/PP3PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1pp1/2p2n1p/2bp4/3N3B/2P5/PP3PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1pp1/2p2n1p/2bp4/3N3B/2P2Q2/PP3PPP/RN2R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1p2/2p2n1p/2bp2p1/3N3B/2P2Q2/PP3PPP/RN2R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1p2/2p2n1p/2bp2p1/3N4/2P2QB1/PP3PPP/RN2R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1p2/2p4p/2bp2p1/3Nn3/2P2QB1/PP3PPP/RN2R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1p2/2p4p/2bp2p1/3NR3/2P2QB1/PP3PPP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1p2/2p4p/2b3p1/3Np3/2P2QB1/PP3PPP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/p2b1p2/2p4p/2b3p1/3NQ3/2P3B1/PP3PPP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2p4p/2b3p1/3NQ3/2P3B1/PP3PPP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2p4p/2b1B1p1/3NQ3/2P5/PP3PPP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2pb3p/4B1p1/3NQ3/2P5/PP3PPP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2pb3p/4B1p1/3NQP2/2P5/PP4PP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2pb3p/4B3/3NQp2/2P5/PP4PP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2pb3p/4B3/4Qp2/2P2N2/PP4PP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2p4p/4b3/4Qp2/2P2N2/PP4PP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2qr1k1/p2b1p2/2p4p/4N3/4Qp2/2P5/PP4PP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3r1k1/p2b1p2/1qp4p/4N3/4Qp2/2P5/PP4PP/RN4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3r1k1/p2b1p2/1qp4p/4N3/4Qp2/2P5/PP4PP/RN5K, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3r1k1/p2b1p2/2p4p/4N3/4Qp2/2P5/Pq4PP/RN5K, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3r1k1/p2b1p2/2p4p/4N3/5Q2/2P5/Pq4PP/RN5K, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r5k1/p2b1p2/2p4p/4r3/5Q2/2P5/Pq4PP/RN5K, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3kb1r/pp2pppp/1nnq4/2p2b2/8/1BP2N2/PP1P1PPP/RNBQ1RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pppp/1nnq4/2p2b2/3P4/1BP2N2/PP3PPP/RNBQ1RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pppp/1nnq4/5b2/2pP4/1BP2N2/PP3PPP/RNBQ1RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pppp/1nnq4/5b2/2pP4/2P2N2/PPB2PPP/RNBQ1RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pppp/1nnq4/8/2pP4/2P2N2/PPb2PPP/RNBQ1RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pppp/1nnq4/8/2pP4/2P2N2/PPQ2PPP/RNB2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pp1p/1nnq2p1/8/2pP4/2P2N2/PPQ2PPP/RNB2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp2pp1p/1nnq2p1/8/2pP4/N1P2N2/PPQ2PPP/R1B2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3k2r/pp2ppbp/1nnq2p1/8/2pP4/N1P2N2/PPQ2PPP/R1B2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3k2r/pp2ppbp/1nnq2p1/1N6/2pP4/2P2N2/PPQ2PPP/R1B2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3k2r/pp1qppbp/1nn3p1/1N6/2pP4/2P2N2/PPQ2PPP/R1B2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3k2r/pp1qppbp/1nn3p1/1N6/2pP1B2/2P2N2/PPQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp1qppbp/1nn3p1/1N6/2pP1B2/2P2N2/PPQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp1qppbp/1nn3p1/1N6/2pP4/2P2NB1/PPQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp1qppbp/1n4p1/1N6/1npP4/2P2NB1/PPQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp1qppbp/1n4p1/1N6/1PpP4/5NB1/PPQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp2ppbp/1n4p1/1q6/1PpP4/5NB1/PPQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp2ppbp/1n4p1/1q6/1PpP4/P4NB1/1PQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp2ppbp/6p1/1q1n4/1PpP4/P4NB1/1PQ2PPP/R4RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r4rk1/pp2ppbp/6p1/1q1n4/1PpP4/P4NB1/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2ppbp/6p1/1q1n4/1PpP4/P4NB1/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2ppbp/6p1/1q1nN3/1PpP4/P5B1/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2pp1p/6p1/1q1nb3/1PpP4/P5B1/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2pp1p/6p1/1q1nB3/1PpP4/P7/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2p2p/5pp1/1q1nB3/1PpP4/P7/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2p2p/5pp1/1q1n4/1PpP4/P5B1/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2p2p/1q3pp1/3n4/1PpP4/P5B1/1PQ2PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp2p2p/1q3pp1/3n4/1PpPQ3/P5B1/1P3PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp5p/1q2ppp1/3n4/1PpPQ3/P5B1/1P3PPP/2R2RK1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1r3k1/pp5p/1q2ppp1/3n4/1PpPQ3/P5B1/1P3PPP/2R1R1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r5k1/pp5p/1qr1ppp1/3n4/1PpPQ3/P5B1/1P3PPP/2R1R1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r5k1/pp5p/1qr1ppp1/3n4/1PpPQ2P/P5B1/1P3PP1/2R1R1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4r1k1/pp5p/1qr1ppp1/3n4/1PpPQ2P/P5B1/1P3PP1/2R1R1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4r1k1/pp5p/1qr1ppp1/3n3P/1PpPQ3/P5B1/1P3PP1/2R1R1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4r3/pp3k1p/1qr1ppp1/3n3P/1PpPQ3/P5B1/1P3PP1/2R1R1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4r3/pp3k1p/1qr1ppp1/3n3P/1PpPQ3/P5B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3qr3/pp3k1p/2r1ppp1/3n3P/1PpPQ3/P5B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3qr3/pp3k1p/2r1ppp1/1P1n3P/2pPQ3/P5B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2rqr3/pp3k1p/4ppp1/1P1n3P/2pPQ3/P5B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2rqr3/pp3k1p/4ppp1/1P1n3P/P1pPQ3/6B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2rqr3/1p3k1p/p3ppp1/1P1n3P/P1pPQ3/6B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2rqr3/1p3k1p/P3ppp1/3n3P/P1pPQ3/6B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2rqr3/5k1p/p3ppp1/3n3P/P1pPQ3/6B1/1P3PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2rqr3/5k1p/p3ppp1/3n3P/P1pP4/6B1/1PQ2PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2ppp1/3n3P/P1pP4/6B1/1PQ2PP1/3RR1K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2ppp1/3n3P/P1pPR3/6B1/1PQ2PP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2ppp1/7P/PnpPR3/6B1/1PQ2PP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2ppp1/7P/PnpPR3/6B1/1P2QPP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2p1p1/5p1P/PnpPR3/6B1/1P2QPP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2p1p1/5p1P/PnpP3R/6B1/1P2QPP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2p1p1/5p1P/P1pP3R/3n2B1/1P2QPP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k1p/pq2p1P1/5p2/P1pP3R/3n2B1/1P2QPP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k2/pq2p1p1/5p2/P1pP3R/3n2B1/1P2QPP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r1r3/5k2/pq2p1p1/5p2/P1pP3R/3nQ1B1/1P3PP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r4r/5k2/pq2p1p1/5p2/P1pP3R/3nQ1B1/1P3PP1/3R2K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r4r/5k2/pq2p1p1/5p2/P1pP3R/3RQ1B1/1P3PP1/6K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r4r/5k2/pq2p1p1/5p2/P2P3R/3pQ1B1/1P3PP1/6K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2r4r/5k2/pq2p1p1/5p2/P2P3R/3Q2B1/1P3PP1/6K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/5k2/pq2p1p1/5p2/P2P3R/3Q2B1/1P3PP1/2r3K1, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/5k2/pq2p1p1/5p2/P2P3R/3Q2B1/1P3PPK/2r5, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/5k2/pq2p1p1/5p2/P2P3r/3Q2B1/1P3PPK/2r5, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/5k2/pq2p1p1/5p2/P2P3B/3Q4/1P3PPK/2r5, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/5k2/p3p1p1/5p2/P2P3B/3Q4/1q3PPK/2r5, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/5k2/Q3p1p1/5p2/P2P3B/8/1q3PPK/2r5, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/2r2k2/Q3p1p1/5p2/P2P3B/8/1q3PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/2r2k2/3Qp1p1/5p2/P2P3B/8/1q3PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/1qr2k2/3Qp1p1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/1qr2k2/4p1p1/4Qp2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 5k2/1qr5/4p1p1/4Qp2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 5k1Q/1qr5/4p1p1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7Q/1qr2k2/4p1p1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/1qr2k2/4pQp1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4k3/1qr5/4pQp1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4k3/1qr5/4Q1p1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4k3/1q2r3/4Q1p1/5p2/P2P3B/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4k3/1q2B3/4Q1p1/5p2/P2P4/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 4k3/4q3/4Q1p1/5p2/P2P4/8/5PPK/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
